seed,total_time,mse,l1,mse_mean,mse_sd,mse_quantile_0.05,mse_quantile_0.25,mse_quantile_0.50,mse_quantile_0.75,mse_quantile_0.95
1,30.98107600212097,4.859458923339844,1.4215850830078125,3.8700783252716064,0.08424235135316849,4.810281753540039,4.206033706665039,4.135892391204834,3.7526795864105225,3.6631405353546143
2,32.590895891189575,3.0839881896972656,1.201300024986267,2.569551706314087,0.13726982474327087,3.4382030963897705,2.7324228286743164,2.877047061920166,2.693838357925415,2.4301021099090576
3,31.725692987442017,3.8112900257110596,1.3813450336456299,3.056330680847168,0.05667394772171974,3.5378854274749756,3.2928311824798584,3.344102144241333,3.047292470932007,3.039555549621582
4,32.945982933044434,3.65944766998291,1.4095803499221802,2.822713851928711,0.07463736087083817,3.3470873832702637,2.984231472015381,3.0080933570861816,2.833327293395996,3.271920919418335
5,32.78190302848816,3.1884491443634033,1.2738442420959473,2.3992180824279785,0.07328639924526215,2.9873909950256348,2.6258959770202637,2.708096981048584,2.430704116821289,2.282270908355713
6,36.32050609588623,3.25687837600708,1.3714625835418701,2.457136631011963,0.0628788098692894,2.9336049556732178,2.7153308391571045,2.745319366455078,2.4461305141448975,2.489017963409424
7,44.9034538269043,4.444584369659424,1.368776559829712,3.6461939811706543,0.11177583038806915,4.30861759185791,3.9672164916992188,4.01768159866333,3.669952392578125,3.4674289226531982
8,45.76518487930298,3.4089794158935547,1.387252688407898,2.5657894611358643,0.08243638277053833,3.208611249923706,2.7478652000427246,2.8186771869659424,2.597954511642456,2.6471235752105713
9,47.55245494842529,2.5147764682769775,1.139230489730835,1.7322643995285034,0.12047667056322098,2.686645984649658,1.9118263721466064,1.9773139953613281,1.77328360080719,1.6155253648757935
10,49.239825963974,3.2139370441436768,1.285240650177002,2.5653798580169678,0.08602000027894974,3.37615966796875,2.7051093578338623,2.7549657821655273,2.5887033939361572,2.644254684448242
11,53.45939612388611,3.2752509117126465,1.3363274335861206,2.5033085346221924,0.08581793308258057,3.1742024421691895,2.679035186767578,2.7837812900543213,2.5608530044555664,2.422600507736206
12,49.39605402946472,3.3984782695770264,1.3498632907867432,2.4929580688476562,0.09429512172937393,3.0977540016174316,2.7898738384246826,2.8160598278045654,2.487870693206787,2.4802207946777344
13,52.137168884277344,4.042618751525879,1.4524303674697876,3.0797789096832275,0.06590374559164047,3.494234800338745,3.2645161151885986,3.3237383365631104,3.1142592430114746,3.3648457527160645
14,48.91651892662048,3.042389154434204,1.252746343612671,2.235836982727051,0.07336100935935974,3.078143835067749,2.4983134269714355,2.455124855041504,2.1583502292633057,2.1487998962402344
15,51.839195013046265,2.9541842937469482,1.2003480195999146,2.249598979949951,0.07756077498197556,2.938969135284424,2.53141188621521,2.5006706714630127,2.1915132999420166,2.2975313663482666
16,50.06835198402405,3.424448251724243,1.3045545816421509,2.6548635959625244,0.11788336932659149,3.4597156047821045,2.987057685852051,2.9660580158233643,2.6275336742401123,2.5529701709747314
17,52.098334074020386,2.745253324508667,1.1580339670181274,2.030149459838867,0.1359914094209671,3.068873405456543,2.1607186794281006,2.228078842163086,2.101193904876709,2.0965471267700195
18,48.1014609336853,3.634323835372925,1.3794567584991455,2.982273817062378,0.0935167744755745,3.7050232887268066,3.228196382522583,3.1753251552581787,2.926135301589966,3.285062789916992
19,47.83298468589783,3.5395238399505615,1.2857192754745483,2.7017948627471924,0.11100368201732635,3.5651638507843018,3.0274343490600586,2.9463295936584473,2.6309492588043213,2.7722582817077637
20,52.046544790267944,2.9961459636688232,1.2790426015853882,2.164016008377075,0.0895460844039917,2.7934048175811768,2.3350703716278076,2.4141108989715576,2.2135889530181885,2.325878620147705
21,48.92933917045593,3.0603315830230713,1.2108049392700195,2.2437756061553955,0.12880797684192657,3.057941436767578,2.448549509048462,2.5297539234161377,2.3144075870513916,2.264381170272827
22,46.00757193565369,3.3212149143218994,1.3707529306411743,2.542611837387085,0.07478246837854385,3.2190136909484863,2.7970845699310303,2.763010263442993,2.475620746612549,2.7682085037231445
