seed,total_time,mse,l1,mse_mean,mse_sd,mse_quantile_0.05,mse_quantile_0.25,mse_quantile_0.50,mse_quantile_0.75,mse_quantile_0.95
1,11.220580101013184,3.332648515701294,1.2075276374816895,0.28485414385795593,0.12611238658428192,0.451171338558197,0.3124966621398926,0.26299625635147095,0.3435593545436859,0.9510151743888855
2,13.21717095375061,3.240962266921997,1.237673282623291,0.17208203673362732,0.055931441485881805,0.42658841609954834,0.2331198751926422,0.19347640872001648,0.19574466347694397,0.2331336885690689
3,12.86038875579834,3.1225199699401855,1.1878845691680908,0.20129521191120148,0.04613326117396355,0.33462077379226685,0.26740115880966187,0.2302396595478058,0.22189736366271973,0.2721768021583557
4,14.299714803695679,7.07205057144165,1.3378888368606567,2.492703437805176,0.04264026880264282,2.725285053253174,2.5323450565338135,2.5112903118133545,2.4958322048187256,2.637437343597412
5,13.629891872406006,3.6689908504486084,1.2493982315063477,0.12093481421470642,0.07416024059057236,0.31087368726730347,0.16792865097522736,0.13621051609516144,0.17109449207782745,0.4500895142555237
6,16.06480097770691,3.4007441997528076,1.2086597681045532,0.1894514560699463,0.06551408022642136,0.3825543224811554,0.3026067316532135,0.24725309014320374,0.24094204604625702,0.24647723138332367
7,14.412645816802979,3.68991756439209,1.27651047706604,0.31801721453666687,0.07465815544128418,0.46338191628456116,0.36814120411872864,0.3496681749820709,0.41512244939804077,0.5394412875175476
8,10.948918104171753,3.4268994331359863,1.208948016166687,0.1884574592113495,0.19973215460777283,0.9283089637756348,0.3064773678779602,0.17827145755290985,0.18941086530685425,0.6360508799552917
9,12.342305898666382,3.406670570373535,1.214524269104004,0.3159288465976715,0.11622564494609833,0.5610005855560303,0.352489709854126,0.30147117376327515,0.33927085995674133,0.858167827129364
10,15.306432008743286,3.517338752746582,1.2683957815170288,0.26967647671699524,0.04079655557870865,0.3815467059612274,0.23688851296901703,0.24410375952720642,0.3203493654727936,0.6269355416297913
11,15.408371925354004,3.614208936691284,1.2623963356018066,0.1409328281879425,0.0815875306725502,0.3298860192298889,0.2346676141023636,0.19151374697685242,0.16366854310035706,0.3424963355064392
12,13.734525918960571,3.5330629348754883,1.268865704536438,0.1325097531080246,0.10280372947454453,0.2752637565135956,0.13486699759960175,0.13575425744056702,0.23795264959335327,0.6484853029251099
13,16.300557136535645,3.304821252822876,1.1892603635787964,0.11875288188457489,0.10157576203346252,0.45584869384765625,0.2327878475189209,0.13401930034160614,0.11053400486707687,0.3942151963710785
14,14.939927101135254,3.2492470741271973,1.2035130262374878,0.38248687982559204,0.1092255711555481,0.9562841653823853,0.5422183871269226,0.3575894832611084,0.3396797478199005,0.6219450235366821
15,15.058810710906982,3.440875768661499,1.2635143995285034,0.2930557131767273,0.08032835274934769,0.3687984347343445,0.3395455479621887,0.34960126876831055,0.3999263346195221,0.5898668766021729
16,17.177722215652466,3.697185516357422,1.2414742708206177,0.3162992596626282,0.20959028601646423,0.8270477652549744,0.4498167634010315,0.29760777950286865,0.3408720791339874,1.125661849975586
17,11.829900026321411,3.4106197357177734,1.2038038969039917,0.1794697791337967,0.1592012643814087,0.4223320782184601,0.23698344826698303,0.19516292214393616,0.3161506652832031,0.8970314860343933
18,24.167213916778564,3.3033270835876465,1.153533697128296,0.3099266588687897,0.06606344133615494,0.4982021450996399,0.3878207802772522,0.3691885769367218,0.370374470949173,0.43815821409225464
