seed,total_time,mse,l1,mse_mean,mse_sd,mse_quantile_0.05,mse_quantile_0.25,mse_quantile_0.50,mse_quantile_0.75,mse_quantile_0.95
1,9.636973142623901,3.2326786518096924,1.1973322629928589,0.1101306602358818,0.06974716484546661,0.4961879253387451,0.26669344305992126,0.11663123220205307,0.07875251770019531,0.19656765460968018
2,11.196420669555664,3.22012996673584,1.2437587976455688,0.2670916020870209,0.060471437871456146,0.4281531870365143,0.3438217043876648,0.32633328437805176,0.24092288315296173,0.28517770767211914
3,12.354811906814575,3.1237471103668213,1.1831706762313843,0.1379653960466385,0.11119912564754486,0.5894007682800293,0.3668266534805298,0.18072186410427094,0.07673876732587814,0.2092915028333664
4,15.643218755722046,7.611598014831543,1.3382296562194824,2.824054718017578,0.0352771133184433,2.9316556453704834,3.0220329761505127,2.968512773513794,2.795351266860962,2.608459711074829
5,14.155671119689941,3.6329290866851807,1.24851393699646,0.08896352350711823,0.1052519902586937,0.38513240218162537,0.15412026643753052,0.08612850308418274,0.14982852339744568,0.5576716661453247
6,16.739624977111816,3.5461528301239014,1.220208764076233,0.19762194156646729,0.13802970945835114,0.49549731612205505,0.35810884833335876,0.26844897866249084,0.2256888598203659,0.5698800086975098
7,13.129944801330566,3.7087090015411377,1.2696088552474976,0.1963750272989273,0.09361229836940765,0.3309575319290161,0.3728402853012085,0.2904236316680908,0.2537463307380676,0.3610736131668091
8,11.05536413192749,3.3249824047088623,1.1935408115386963,0.1994243860244751,0.2861621081829071,0.4091339409351349,0.19474303722381592,0.15588128566741943,0.3183005452156067,1.639887809753418
9,17.16959261894226,3.608363389968872,1.2069501876831055,0.0996616780757904,0.12745732069015503,0.23856060206890106,0.12521080672740936,0.11860432475805283,0.16475342214107513,0.6798757314682007
10,15.199990034103394,3.521169900894165,1.264162540435791,0.2635062038898468,0.04063422232866287,0.7128061056137085,0.3265545666217804,0.19674992561340332,0.22155281901359558,0.4633628726005554
11,17.008559226989746,3.753683567047119,1.2665852308273315,0.2063075453042984,0.20112702250480652,0.6344751119613647,0.5092621445655823,0.3076925277709961,0.20116235315799713,0.5821446776390076
12,13.084853887557983,3.544617176055908,1.268319845199585,0.10431850701570511,0.20588690042495728,0.8265519738197327,0.2508908808231354,0.0915532037615776,0.1498507708311081,0.726057231426239
13,16.379595041275024,3.2779557704925537,1.174453854560852,0.12039574980735779,0.06612417846918106,0.4501709043979645,0.21730145812034607,0.1380719244480133,0.1438494473695755,0.2630632221698761
14,14.388276100158691,3.199817657470703,1.203402042388916,0.36335989832878113,0.16678892076015472,0.9025487899780273,0.7460868954658508,0.4139300286769867,0.2443619668483734,0.6358503699302673
15,13.519021034240723,3.3491811752319336,1.232937216758728,0.22364312410354614,0.11636995524168015,0.5502290725708008,0.44470489025115967,0.3110394775867462,0.21124228835105896,0.3630158305168152
16,18.733120918273926,3.663815975189209,1.2412742376327515,0.22168833017349243,0.20332284271717072,0.9190073609352112,0.4007980227470398,0.2171529084444046,0.24731983244419098,0.7652484178543091
17,10.685478210449219,3.307548761367798,1.2041250467300415,0.17702531814575195,0.13261812925338745,0.5577415227890015,0.23455604910850525,0.16687896847724915,0.2295578122138977,0.670332133769989
