seed,total_time,mse,l1,mse_mean,mse_sd,mse_quantile_0.05,mse_quantile_0.25,mse_quantile_0.50,mse_quantile_0.75,mse_quantile_0.95
1,8.124393939971924,4.9359283447265625,1.5099616050720215,1.2151204347610474,2.0565712451934814,3.8190665245056152,1.2927467823028564,1.068382978439331,1.7245807647705078,8.102743148803711
2,9.883312225341797,5.518266201019287,1.5497151613235474,1.5121055841445923,1.3604871034622192,4.959395885467529,2.346998691558838,1.6859490871429443,1.71211838722229,4.365521430969238
3,9.569185018539429,4.821572303771973,1.525387167930603,1.1373107433319092,1.7586536407470703,4.190487384796143,1.3903722763061523,0.9809932112693787,1.5878814458847046,7.2004170417785645
4,9.925710916519165,4.788829326629639,1.5018150806427002,1.2322473526000977,1.1639007329940796,4.343926906585693,1.5507776737213135,1.207326889038086,1.451872706413269,3.686971664428711
5,10.205590963363647,4.564589977264404,1.4941062927246094,1.0885341167449951,1.6856186389923096,3.5620508193969727,1.2911720275878906,1.0505008697509766,1.515769124031067,5.977458953857422
6,8.481882810592651,4.477358341217041,1.5102816820144653,1.6016829013824463,1.4033491611480713,5.584966659545898,2.1561198234558105,1.6902146339416504,1.8688360452651978,3.8262736797332764
7,15.33110499382019,4.928852558135986,1.5263171195983887,1.524345874786377,1.281320571899414,3.369100570678711,1.5519403219223022,1.3861650228500366,2.044002056121826,6.370112419128418
8,10.990198850631714,4.658472061157227,1.558228850364685,1.567657232284546,0.9076605439186096,4.592569351196289,1.8802518844604492,1.4916534423828125,1.9278759956359863,3.7929587364196777
9,9.38164472579956,3.889232635498047,1.4019510746002197,1.191640019416809,2.5280728340148926,4.597062587738037,1.3751980066299438,0.9690966010093689,1.5373719930648804,8.617315292358398
10,11.09018588066101,4.231147289276123,1.4763461351394653,1.2155817747116089,0.857054591178894,3.2393791675567627,1.3505256175994873,1.1696630716323853,1.646905779838562,3.873960256576538
11,11.865401029586792,4.576397895812988,1.4788004159927368,1.2554123401641846,1.331661581993103,2.8611245155334473,1.3019949197769165,1.1878260374069214,1.8637309074401855,6.3313822746276855
12,11.21081805229187,4.962802886962891,1.580862283706665,1.6277655363082886,4.785232067108154,8.733575820922852,2.310519218444824,1.5627009868621826,1.8854453563690186,11.35042953491211
13,9.297586917877197,3.366823434829712,1.324013352394104,0.9605154991149902,1.3005865812301636,2.6059882640838623,1.0369467735290527,0.8818106651306152,1.403387427330017,5.773762226104736
