seed,total_time,mse_y_1,mse_y_2,l1_y_1,l1_y_2,mse_mean_y_1,mse_mean_y_2,mse_sd_y_1,mse_sd_y_2,mse_quantile_y_1_0.05,mse_quantile_y_1_0.25,mse_quantile_y_1_0.50,mse_quantile_y_1_0.75,mse_quantile_y_1_0.95,mse_quantile_y_2_0.05,mse_quantile_y_2_0.25,mse_quantile_y_2_0.50,mse_quantile_y_2_0.75,mse_quantile_y_2_0.95
15,263.02549290657043,2.7254083156585693,2.701586961746216,1.4005589485168457,1.3924309015274048,0.007702409755438566,0.008061736822128296,0.007914945483207703,0.006394913885742426,0.005891422741115093,0.05948617681860924,0.020664602518081665,0.04832720011472702,0.004298534709960222,0.008394729346036911,0.08506464958190918,0.016628632321953773,0.05148860067129135,0.005273285787552595
16,173.82722401618958,2.7202935218811035,2.7152271270751953,1.4008240699768066,1.4037326574325562,0.007857751101255417,0.005781248211860657,0.05865965411067009,0.04995906352996826,0.06277179718017578,0.15320561826229095,0.01419709250330925,0.2766302525997162,0.10749245434999466,0.06339357048273087,0.1375768780708313,0.021489955484867096,0.19173993170261383,0.10729844123125076
17,141.25845289230347,2.735705614089966,2.7354342937469482,1.4134413003921509,1.4003900289535522,0.011682332493364811,0.018221862614154816,0.18781320750713348,0.1800517439842224,0.38826972246170044,0.3727666139602661,0.020226966589689255,0.4808111786842346,0.32851141691207886,0.3268544375896454,0.3897647559642792,0.010153812356293201,0.5052124857902527,0.3182154595851898
18,143.4175319671631,2.744377851486206,2.750953435897827,1.3943228721618652,1.415063500404358,0.017694024369120598,0.01712835021317005,0.1991172432899475,0.17969299852848053,0.43252483010292053,0.44489872455596924,0.021659905090928078,0.5213066935539246,0.3236609101295471,0.3427373766899109,0.46828627586364746,0.04144546762108803,0.3702276647090912,0.3129720687866211
19,182.94540905952454,2.7531776428222656,2.7616493701934814,1.4099019765853882,1.4180817604064941,0.012111400254070759,0.00927568506449461,0.02825200743973255,0.02640530839562416,0.04163243994116783,0.18281790614128113,0.06049376726150513,0.07248060405254364,0.051475439220666885,0.04516090080142021,0.1715063750743866,0.052741363644599915,0.07362277060747147,0.036379072815179825
20,178.1737380027771,2.852008819580078,2.6743979454040527,1.4500867128372192,1.3714028596878052,0.005258107092231512,0.008071321062743664,0.04770117998123169,0.05979448929429054,0.060644734650850296,0.10923155397176743,0.03243139758706093,0.1620054394006729,0.1154094934463501,0.07536806166172028,0.13487449288368225,0.039894912391901016,0.23424914479255676,0.13721300661563873
21,163.68992018699646,2.776862382888794,2.7139930725097656,1.429140329360962,1.3890156745910645,0.011038431897759438,0.008532270789146423,0.08060556650161743,0.07805633544921875,0.17310971021652222,0.1588345319032669,0.025000248104333878,0.30934399366378784,0.1480158269405365,0.1921999305486679,0.17950695753097534,0.08489767462015152,0.26932263374328613,0.1339617669582367
22,191.34978914260864,2.697063446044922,2.7222251892089844,1.3831908702850342,1.3888157606124878,0.0035055838525295258,0.004857609048485756,0.034360360354185104,0.030791442841291428,0.08401720970869064,0.11724044382572174,0.03497685119509697,0.05508781597018242,0.04403705149888992,0.0619734488427639,0.10125754028558731,0.027917878702282906,0.10794135183095932,0.03906996175646782
23,165.23771286010742,2.6270318031311035,2.7676773071289062,1.3492802381515503,1.4182226657867432,0.005491847638040781,0.0027346215210855007,0.06789706647396088,0.0726107656955719,0.08621864020824432,0.14726433157920837,0.057159364223480225,0.2522315979003906,0.1702478975057602,0.0882476270198822,0.11551431566476822,0.03080982156097889,0.28540319204330444,0.1930655837059021
24,230.1633059978485,2.739784002304077,2.7477850914001465,1.4014959335327148,1.4132755994796753,0.007049608509987593,0.013743805699050426,0.018109764903783798,0.014363864436745644,0.014121940359473228,0.05645168945193291,0.012156158685684204,0.1428014189004898,0.018969010561704636,0.010094990022480488,0.05941931530833244,0.035558369010686874,0.1919567584991455,0.03504062816500664
25,225.60591912269592,2.7879140377044678,2.6758551597595215,1.4190995693206787,1.3836230039596558,0.00526839355006814,0.004895184189081192,0.007494124583899975,0.008014993742108345,0.006993827410042286,0.040244508534669876,0.008950049988925457,0.05702143907546997,0.009250834584236145,0.010062236338853836,0.03577377647161484,0.014936499297618866,0.07167553156614304,0.00838177464902401
