seed,total_time,mse_y_1,mse_y_2,l1_y_1,l1_y_2,mse_mean_y_1,mse_mean_y_2,mse_sd_y_1,mse_sd_y_2,mse_quantile_y_1_0.05,mse_quantile_y_1_0.25,mse_quantile_y_1_0.50,mse_quantile_y_1_0.75,mse_quantile_y_1_0.95,mse_quantile_y_2_0.05,mse_quantile_y_2_0.25,mse_quantile_y_2_0.50,mse_quantile_y_2_0.75,mse_quantile_y_2_0.95
40,242.1847960948944,2.8225996494293213,2.6992506980895996,1.4430123567581177,1.3894965648651123,0.009806232526898384,0.009001311846077442,0.006091531831771135,0.0034342026337981224,0.012612842954695225,0.05542111024260521,0.011347075924277306,0.024541398510336876,0.01989586651325226,0.0055602677166461945,0.033415697515010834,0.009891162626445293,0.024106459692120552,0.014545686542987823
41,237.252375125885,2.778754234313965,2.836918354034424,1.4185888767242432,1.448243498802185,0.006395004689693451,0.007004121318459511,0.005079781636595726,0.0035124339628964663,0.014597366563975811,0.015324517153203487,0.028202762827277184,0.01598244532942772,0.0058942269533872604,0.015268712304532528,0.016181843355298042,0.006253956817090511,0.005601252429187298,0.006861022207885981
42,283.01327896118164,2.802900791168213,2.8209166526794434,1.4268896579742432,1.4393070936203003,0.009896469302475452,0.007699218112975359,0.002447997685521841,0.0019098911434412003,0.007544402033090591,0.007845197804272175,0.00867996085435152,0.01613207533955574,0.004795295652002096,0.007114043924957514,0.008260133676230907,0.00676598260179162,0.030165717005729675,0.004476944915950298
43,175.20345997810364,2.6659140586853027,2.686685085296631,1.3729320764541626,1.3837103843688965,0.018589727580547333,0.013456987217068672,0.03371644392609596,0.032708507031202316,0.09702491015195847,0.12153886258602142,0.026197245344519615,0.13471367955207825,0.05177333578467369,0.09655160456895828,0.08328738808631897,0.023294005542993546,0.12293634563684464,0.057912398129701614
44,245.22088384628296,2.760179281234741,2.7460227012634277,1.414855718612671,1.4062597751617432,0.00632371986284852,0.008771841414272785,0.004445452708750963,0.005466599017381668,0.0143976379185915,0.02092687413096428,0.00904351007193327,0.01766139268875122,0.008502530865371227,0.009182428009808064,0.029675638303160667,0.020625518634915352,0.014831608161330223,0.0170039851218462
45,337.02063179016113,2.675950288772583,2.7293009757995605,1.37909734249115,1.391048789024353,0.007389727048575878,0.005514939781278372,0.0013161461101844907,0.002290809527039528,0.005886766593903303,0.0061436183750629425,0.0032175688538700342,0.01007184386253357,0.0049253199249506,0.004862913861870766,0.020968472585082054,0.0033422845881432295,0.005569929257035255,0.004160238895565271
46,236.31428408622742,2.7394354343414307,2.6538805961608887,1.3970168828964233,1.3731790781021118,0.004358983598649502,0.006393049377948046,0.002510057995095849,0.003681087400764227,0.019908661022782326,0.006738693453371525,0.010608293116092682,0.014281815849244595,0.006789529230445623,0.013010768219828606,0.01571590080857277,0.008982374332845211,0.016229722648859024,0.005571635439991951
47,224.89858317375183,2.6976373195648193,2.6646180152893066,1.3817740678787231,1.3613237142562866,0.010494095273315907,0.008502179756760597,0.00876888819038868,0.007162447087466717,0.017233924940228462,0.06478672474622726,0.008892316371202469,0.054425567388534546,0.013469042256474495,0.006854402832686901,0.04325168579816818,0.023721318691968918,0.026167329400777817,0.022656800225377083
48,300.5297620296478,2.7541399002075195,2.88602352142334,1.418102502822876,1.4649673700332642,0.005249809939414263,0.007472202181816101,0.00377461570315063,0.0014425248373299837,0.010545005090534687,0.015915153548121452,0.002240664092823863,0.013877693563699722,0.009015056304633617,0.0086758928373456,0.004042373970150948,0.00907849706709385,0.018561046570539474,0.006250225007534027
49,261.39416909217834,2.8375604152679443,2.7512261867523193,1.4356486797332764,1.4037014245986938,0.007248736452311277,0.005364966578781605,0.0019622950349003077,0.0026974016800522804,0.003957281820476055,0.0050650653429329395,0.00579013442620635,0.014644513837993145,0.009589346125721931,0.006195663940161467,0.01417627278715372,0.004281219094991684,0.01183227263391018,0.007137726992368698
