seed,total_time,mse,l1,mse_mean,mse_sd,mse_quantile_0.05,mse_quantile_0.25,mse_quantile_0.50,mse_quantile_0.75,mse_quantile_0.95
1,79.3761568069458,3.1641297340393066,1.1807243824005127,0.1028408333659172,0.2761533260345459,1.0129125118255615,0.22186380624771118,0.11439792066812515,0.1882142871618271,0.7980406880378723
2,107.72083497047424,3.1847386360168457,1.230833649635315,0.14115895330905914,0.22852715849876404,0.7461042404174805,0.24809283018112183,0.15594367682933807,0.21169313788414001,0.8863542675971985
3,79.48255395889282,2.895195722579956,1.1725215911865234,0.16411063075065613,0.3111915588378906,1.0940951108932495,0.28233590722084045,0.15175645053386688,0.32105860114097595,1.172305703163147
4,133.6247329711914,8.58250617980957,1.338947057723999,3.9104039669036865,0.3361756503582001,3.4031763076782227,3.3911869525909424,3.866447687149048,4.653018474578857,6.517032146453857
5,110.22183084487915,3.8444392681121826,1.2680319547653198,0.2038838416337967,0.26251867413520813,1.1498643159866333,0.3428508937358856,0.22237332165241241,0.30486565828323364,0.979334831237793
6,167.35709309577942,3.2891440391540527,1.2184382677078247,0.23640741407871246,0.2776680290699005,1.3090605735778809,0.442961722612381,0.23492828011512756,0.27578842639923096,0.7950245141983032
7,112.59104204177856,3.6601221561431885,1.271310806274414,0.15565310418605804,0.2665485441684723,0.737870991230011,0.24464064836502075,0.17393703758716583,0.33410024642944336,1.1398810148239136
8,118.87796688079834,3.298335313796997,1.2045847177505493,0.12125711888074875,0.2820608913898468,0.885852038860321,0.21750587224960327,0.12609688937664032,0.24102526903152466,1.0592820644378662
9,128.64391708374023,3.859794855117798,1.2376245260238647,0.2039533108472824,0.2793581485748291,0.9792611598968506,0.2815157175064087,0.22277693450450897,0.4032648801803589,1.0615017414093018
10,93.6007752418518,3.4625065326690674,1.251410722732544,0.12104232609272003,0.37736132740974426,1.031266689300537,0.22373640537261963,0.11995762586593628,0.32813218235969543,1.377254843711853
